"BehaviorSpace results (NetLogo 6.3.0)"
"Social impact theory.nlogo"
"experiment"
"04/19/2023 15:52:21:143 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-10","10","-10","10"
"[run number]","max-h","probability-of-spin-up","[step]","magnetization"
"2","100","50","535","0.8684807256235828"
"5","100","50","504","0.2925170068027211"
"4","100","50","509","0.9727891156462585"
"1","100","50","464","0.7551020408163265"
"2","100","50","536","0.8684807256235828"
"5","100","50","505","0.29705215419501135"
"4","100","50","510","0.9727891156462585"
"1","100","50","465","0.7505668934240363"
"2","100","50","537","0.8684807256235828"
"5","100","50","506","0.28798185941043086"
"4","100","50","511","0.9727891156462585"
"1","100","50","466","0.7505668934240363"
"2","100","50","538","0.8684807256235828"
"5","100","50","507","0.28798185941043086"
"4","100","50","512","0.9727891156462585"
"1","100","50","467","0.746031746031746"
"2","100","50","539","0.8684807256235828"
"5","100","50","508","0.28798185941043086"
"4","100","50","513","0.9727891156462585"
"1","100","50","468","0.746031746031746"
"2","100","50","540","0.8684807256235828"
"5","100","50","509","0.2834467120181406"
"4","100","50","514","0.9727891156462585"
"2","100","50","541","0.8684807256235828"
"1","100","50","469","0.746031746031746"
"5","100","50","510","0.2789115646258503"
"4","100","50","515","0.9727891156462585"
"2","100","50","542","0.8684807256235828"
"1","100","50","470","0.746031746031746"
"5","100","50","511","0.2834467120181406"
"4","100","50","516","0.9727891156462585"
"2","100","50","543","0.8684807256235828"
"5","100","50","512","0.2789115646258503"
"1","100","50","471","0.746031746031746"
"4","100","50","517","0.9727891156462585"
"2","100","50","544","0.8684807256235828"
"5","100","50","513","0.2834467120181406"
"4","100","50","518","0.9727891156462585"
"1","100","50","472","0.7505668934240363"
"2","100","50","545","0.8684807256235828"
"5","100","50","514","0.28798185941043086"
"4","100","50","519","0.9727891156462585"
"1","100","50","473","0.7505668934240363"
"2","100","50","546","0.8684807256235828"
"5","100","50","515","0.28798185941043086"
"4","100","50","520","0.9727891156462585"
"1","100","50","474","0.7505668934240363"
"2","100","50","547","0.8684807256235828"
"5","100","50","516","0.28798185941043086"
"4","100","50","521","0.9727891156462585"
"2","100","50","548","0.8684807256235828"
"1","100","50","475","0.7551020408163265"
"5","100","50","517","0.29705215419501135"
"4","100","50","522","0.9727891156462585"
"2","100","50","549","0.8684807256235828"
"1","100","50","476","0.7505668934240363"
"5","100","50","518","0.29705215419501135"
"4","100","50","523","0.9727891156462585"
"2","100","50","550","0.8684807256235828"
"1","100","50","477","0.7505668934240363"
"5","100","50","519","0.30158730158730157"
"4","100","50","524","0.9727891156462585"
"2","100","50","551","0.8684807256235828"
"1","100","50","478","0.746031746031746"
"5","100","50","520","0.30158730158730157"
"4","100","50","525","0.9727891156462585"
"2","100","50","552","0.8684807256235828"
"5","100","50","521","0.30158730158730157"
"1","100","50","479","0.7551020408163265"
"4","100","50","526","0.9727891156462585"
"2","100","50","553","0.8684807256235828"
"5","100","50","522","0.30158730158730157"
"1","100","50","480","0.7505668934240363"
"2","100","50","554","0.8684807256235828"
"4","100","50","527","0.9727891156462585"
"5","100","50","523","0.30158730158730157"
"2","100","50","555","0.8684807256235828"
"4","100","50","528","0.9727891156462585"
"1","100","50","481","0.7551020408163265"
"5","100","50","524","0.30158730158730157"
"2","100","50","556","0.8684807256235828"
"4","100","50","529","0.9727891156462585"
"1","100","50","482","0.7551020408163265"
"5","100","50","525","0.30158730158730157"
"2","100","50","557","0.8684807256235828"
"4","100","50","530","0.9727891156462585"
"1","100","50","483","0.7596371882086168"
"5","100","50","526","0.29705215419501135"
"2","100","50","558","0.8684807256235828"
"4","100","50","531","0.9727891156462585"
"1","100","50","484","0.7732426303854876"
"2","100","50","559","0.8684807256235828"
"5","100","50","527","0.29705215419501135"
"4","100","50","532","0.9727891156462585"
"1","100","50","485","0.764172335600907"
"2","100","50","560","0.8684807256235828"
"5","100","50","528","0.29705215419501135"
"4","100","50","533","0.9727891156462585"
"1","100","50","486","0.7687074829931972"
"2","100","50","561","0.8684807256235828"
"5","100","50","529","0.29705215419501135"
"4","100","50","534","0.9727891156462585"
"2","100","50","562","0.8684807256235828"
"1","100","50","487","0.764172335600907"
"5","100","50","530","0.2925170068027211"
"4","100","50","535","0.9727891156462585"
"2","100","50","563","0.8684807256235828"
"1","100","50","488","0.7687074829931972"
"5","100","50","531","0.2925170068027211"
"4","100","50","536","0.9727891156462585"
"2","100","50","564","0.8684807256235828"
"5","100","50","532","0.2925170068027211"
"1","100","50","489","0.7687074829931972"
"4","100","50","537","0.9727891156462585"
"2","100","50","565","0.8684807256235828"
"5","100","50","533","0.2925170068027211"
"4","100","50","538","0.9727891156462585"
"1","100","50","490","0.7687074829931972"
"2","100","50","566","0.8684807256235828"
"5","100","50","534","0.2925170068027211"
"4","100","50","539","0.9727891156462585"
"2","100","50","567","0.8684807256235828"
"1","100","50","491","0.7687074829931972"
"4","100","50","540","0.9727891156462585"
"5","100","50","535","0.30158730158730157"
"2","100","50","568","0.8684807256235828"
"1","100","50","492","0.764172335600907"
"4","100","50","541","0.9727891156462585"
"5","100","50","536","0.30158730158730157"
"2","100","50","569","0.8684807256235828"
"4","100","50","542","0.9727891156462585"
"5","100","50","537","0.30158730158730157"
"1","100","50","493","0.7551020408163265"
"2","100","50","570","0.8684807256235828"
"4","100","50","543","0.9727891156462585"
"5","100","50","538","0.30612244897959184"
"1","100","50","494","0.7551020408163265"
"2","100","50","571","0.8684807256235828"
"4","100","50","544","0.9727891156462585"
"5","100","50","539","0.30158730158730157"
"1","100","50","495","0.7551020408163265"
"2","100","50","572","0.8684807256235828"
"4","100","50","545","0.9727891156462585"
"5","100","50","540","0.30158730158730157"
"2","100","50","573","0.8684807256235828"
"1","100","50","496","0.7596371882086168"
"5","100","50","541","0.30158730158730157"
"4","100","50","546","0.9727891156462585"
"2","100","50","574","0.8684807256235828"
"1","100","50","497","0.7551020408163265"
"4","100","50","547","0.9727891156462585"
"5","100","50","542","0.2925170068027211"
"2","100","50","575","0.8684807256235828"
"1","100","50","498","0.7551020408163265"
"5","100","50","543","0.2925170068027211"
"4","100","50","548","0.9727891156462585"
"2","100","50","576","0.8684807256235828"
"1","100","50","499","0.7551020408163265"
"5","100","50","544","0.29705215419501135"
"4","100","50","549","0.9727891156462585"
"2","100","50","577","0.8684807256235828"
"1","100","50","500","0.7551020408163265"
"5","100","50","545","0.29705215419501135"
"4","100","50","550","0.9727891156462585"
"2","100","50","578","0.8684807256235828"
"1","100","50","501","0.7551020408163265"
"5","100","50","546","0.29705215419501135"
"4","100","50","551","0.9727891156462585"
"2","100","50","579","0.8684807256235828"
"1","100","50","502","0.7551020408163265"
"2","100","50","580","0.8684807256235828"
"5","100","50","547","0.2925170068027211"
"4","100","50","552","0.9727891156462585"
"2","100","50","581","0.8775510204081632"
"5","100","50","548","0.30612244897959184"
"4","100","50","553","0.9727891156462585"
"1","100","50","503","0.7596371882086168"
"2","100","50","582","0.8775510204081632"
"4","100","50","554","0.9727891156462585"
"5","100","50","549","0.29705215419501135"
"1","100","50","504","0.7687074829931972"
"2","100","50","583","0.8775510204081632"
"4","100","50","555","0.9727891156462585"
"5","100","50","550","0.31065759637188206"
"1","100","50","505","0.7687074829931972"
"2","100","50","584","0.8775510204081632"
"4","100","50","556","0.9727891156462585"
"5","100","50","551","0.30612244897959184"
"1","100","50","506","0.764172335600907"
"2","100","50","585","0.8775510204081632"
"5","100","50","552","0.30612244897959184"
"4","100","50","557","0.9727891156462585"
"1","100","50","507","0.764172335600907"
"2","100","50","586","0.8775510204081632"
"5","100","50","553","0.30612244897959184"
"4","100","50","558","0.9727891156462585"
"2","100","50","587","0.8775510204081632"
"1","100","50","508","0.7732426303854876"
"4","100","50","559","0.9727891156462585"
"5","100","50","554","0.30612244897959184"
"2","100","50","588","0.8775510204081632"
"4","100","50","560","0.9727891156462585"
"5","100","50","555","0.29705215419501135"
"1","100","50","509","0.782312925170068"
"2","100","50","589","0.8775510204081632"
"4","100","50","561","0.9727891156462585"
"5","100","50","556","0.30158730158730157"
"1","100","50","510","0.7732426303854876"
"2","100","50","590","0.8775510204081632"
"5","100","50","557","0.30158730158730157"
"4","100","50","562","0.9727891156462585"
"1","100","50","511","0.7732426303854876"
"2","100","50","591","0.8775510204081632"
"5","100","50","558","0.29705215419501135"
"4","100","50","563","0.9727891156462585"
"1","100","50","512","0.7732426303854876"
"2","100","50","592","0.8775510204081632"
"5","100","50","559","0.28798185941043086"
"4","100","50","564","0.9727891156462585"
"2","100","50","593","0.8775510204081632"
"1","100","50","513","0.7732426303854876"
"5","100","50","560","0.28798185941043086"
"4","100","50","565","0.9727891156462585"
"2","100","50","594","0.8684807256235828"
"1","100","50","514","0.7687074829931972"
"5","100","50","561","0.28798185941043086"
"4","100","50","566","0.9727891156462585"
"2","100","50","595","0.8684807256235828"
"5","100","50","562","0.28798185941043086"
"4","100","50","567","0.9727891156462585"
"1","100","50","515","0.764172335600907"
"2","100","50","596","0.8684807256235828"
"4","100","50","568","0.9727891156462585"
"5","100","50","563","0.28798185941043086"
"1","100","50","516","0.7687074829931972"
"2","100","50","597","0.8684807256235828"
"5","100","50","564","0.2925170068027211"
"4","100","50","569","0.9727891156462585"
"1","100","50","517","0.7732426303854876"
"2","100","50","598","0.8684807256235828"
"5","100","50","565","0.2925170068027211"
"4","100","50","570","0.9727891156462585"
"1","100","50","518","0.782312925170068"
"2","100","50","599","0.8684807256235828"
"5","100","50","566","0.2925170068027211"
"4","100","50","571","0.9727891156462585"
"2","100","50","600","0.8684807256235828"
"1","100","50","519","0.7777777777777778"
"4","100","50","572","0.9727891156462585"
"5","100","50","567","0.2925170068027211"
"2","100","50","601","0.8684807256235828"
"1","100","50","520","0.782312925170068"
"4","100","50","573","0.9727891156462585"
"5","100","50","568","0.2925170068027211"
"2","100","50","602","0.8684807256235828"
"1","100","50","521","0.782312925170068"
"4","100","50","574","0.9727891156462585"
"5","100","50","569","0.28798185941043086"
"2","100","50","603","0.8684807256235828"
"1","100","50","522","0.782312925170068"
"4","100","50","575","0.9727891156462585"
"2","100","50","604","0.8684807256235828"
"5","100","50","570","0.28798185941043086"
"1","100","50","523","0.782312925170068"
"2","100","50","605","0.8684807256235828"
"4","100","50","576","0.9727891156462585"
"5","100","50","571","0.2834467120181406"
"2","100","50","606","0.8684807256235828"
"5","100","50","572","0.2834467120181406"
"4","100","50","577","0.9727891156462585"
"1","100","50","524","0.7868480725623582"
"2","100","50","607","0.8684807256235828"
"5","100","50","573","0.2834467120181406"
"4","100","50","578","0.9727891156462585"
"1","100","50","525","0.7868480725623582"
"2","100","50","608","0.8684807256235828"
"5","100","50","574","0.2834467120181406"
"4","100","50","579","0.9727891156462585"
"1","100","50","526","0.7868480725623582"
"2","100","50","609","0.8684807256235828"
"5","100","50","575","0.2925170068027211"
"4","100","50","580","0.9727891156462585"
"1","100","50","527","0.782312925170068"
"2","100","50","610","0.8684807256235828"
"4","100","50","581","0.9727891156462585"
"5","100","50","576","0.2925170068027211"
"1","100","50","528","0.7868480725623582"
"2","100","50","611","0.8684807256235828"
"4","100","50","582","0.9727891156462585"
"5","100","50","577","0.28798185941043086"
"1","100","50","529","0.7868480725623582"
"2","100","50","612","0.8684807256235828"
"5","100","50","578","0.2925170068027211"
"4","100","50","583","0.9727891156462585"
"1","100","50","530","0.7913832199546486"
"2","100","50","613","0.8684807256235828"
"5","100","50","579","0.2925170068027211"
"4","100","50","584","0.9727891156462585"
"2","100","50","614","0.8684807256235828"
"1","100","50","531","0.7913832199546486"
"5","100","50","580","0.2925170068027211"
"4","100","50","585","0.9727891156462585"
"2","100","50","615","0.8684807256235828"
"1","100","50","532","0.7913832199546486"
"4","100","50","586","0.9727891156462585"
"5","100","50","581","0.28798185941043086"
"2","100","50","616","0.8684807256235828"
"1","100","50","533","0.7913832199546486"
"5","100","50","582","0.28798185941043086"
"4","100","50","587","0.9727891156462585"
"2","100","50","617","0.8684807256235828"
"4","100","50","588","0.9727891156462585"
"5","100","50","583","0.2925170068027211"
"1","100","50","534","0.7868480725623582"
"2","100","50","618","0.8684807256235828"
"4","100","50","589","0.9727891156462585"
"5","100","50","584","0.29705215419501135"
"1","100","50","535","0.7868480725623582"
"2","100","50","619","0.8684807256235828"
"4","100","50","590","0.9727891156462585"
"5","100","50","585","0.2925170068027211"
"1","100","50","536","0.7868480725623582"
"2","100","50","620","0.8684807256235828"
"4","100","50","591","0.9727891156462585"
"5","100","50","586","0.2925170068027211"
"1","100","50","537","0.782312925170068"
"2","100","50","621","0.8684807256235828"
"4","100","50","592","0.9727891156462585"
"5","100","50","587","0.29705215419501135"
"2","100","50","622","0.8684807256235828"
"1","100","50","538","0.782312925170068"
"4","100","50","593","0.9727891156462585"
"5","100","50","588","0.29705215419501135"
"2","100","50","623","0.8684807256235828"
"1","100","50","539","0.782312925170068"
"4","100","50","594","0.9727891156462585"
"5","100","50","589","0.29705215419501135"
"2","100","50","624","0.8684807256235828"
"1","100","50","540","0.782312925170068"
"4","100","50","595","0.9727891156462585"
"5","100","50","590","0.2834467120181406"
"2","100","50","625","0.8684807256235828"
"1","100","50","541","0.782312925170068"
"4","100","50","596","0.9727891156462585"
"5","100","50","591","0.28798185941043086"
"2","100","50","626","0.8684807256235828"
"4","100","50","597","0.9727891156462585"
"1","100","50","542","0.782312925170068"
"5","100","50","592","0.28798185941043086"
"2","100","50","627","0.8684807256235828"
"4","100","50","598","0.9727891156462585"
"5","100","50","593","0.2925170068027211"
"1","100","50","543","0.7868480725623582"
"2","100","50","628","0.8684807256235828"
"4","100","50","599","0.9727891156462585"
"2","100","50","629","0.8684807256235828"
"5","100","50","594","0.30158730158730157"
"1","100","50","544","0.782312925170068"
"4","100","50","600","0.9727891156462585"
"2","100","50","630","0.8684807256235828"
"5","100","50","595","0.30158730158730157"
"1","100","50","545","0.782312925170068"
"4","100","50","601","0.9727891156462585"
"2","100","50","631","0.8684807256235828"
"5","100","50","596","0.30158730158730157"
"1","100","50","546","0.782312925170068"
"4","100","50","602","0.9727891156462585"
"2","100","50","632","0.8684807256235828"
"5","100","50","597","0.30158730158730157"
"1","100","50","547","0.7868480725623582"
"4","100","50","603","0.9727891156462585"
"2","100","50","633","0.8684807256235828"
"5","100","50","598","0.30158730158730157"
"1","100","50","548","0.782312925170068"
"4","100","50","604","0.9727891156462585"
"2","100","50","634","0.8684807256235828"
"5","100","50","599","0.30158730158730157"
"1","100","50","549","0.782312925170068"
"2","100","50","635","0.8684807256235828"
"4","100","50","605","0.9727891156462585"
"5","100","50","600","0.30158730158730157"
"1","100","50","550","0.782312925170068"
"2","100","50","636","0.8684807256235828"
"4","100","50","606","0.9727891156462585"
"5","100","50","601","0.30158730158730157"
"2","100","50","637","0.8684807256235828"
"4","100","50","607","0.9727891156462585"
"1","100","50","551","0.7868480725623582"
"5","100","50","602","0.30158730158730157"
"2","100","50","638","0.8684807256235828"
"4","100","50","608","0.9727891156462585"
"1","100","50","552","0.7913832199546486"
"5","100","50","603","0.30158730158730157"
"2","100","50","639","0.8684807256235828"
"4","100","50","609","0.9727891156462585"
"5","100","50","604","0.29705215419501135"
"1","100","50","553","0.7868480725623582"
"2","100","50","640","0.8684807256235828"
"4","100","50","610","0.9727891156462585"
"5","100","50","605","0.29705215419501135"
"1","100","50","554","0.7868480725623582"
"2","100","50","641","0.8684807256235828"
"4","100","50","611","0.9727891156462585"
"5","100","50","606","0.29705215419501135"
"1","100","50","555","0.782312925170068"
"2","100","50","642","0.8684807256235828"
"4","100","50","612","0.9727891156462585"
"5","100","50","607","0.2925170068027211"
"1","100","50","556","0.7868480725623582"
"2","100","50","643","0.8684807256235828"
"4","100","50","613","0.9727891156462585"
"5","100","50","608","0.2925170068027211"
"2","100","50","644","0.8684807256235828"
"1","100","50","557","0.782312925170068"
"4","100","50","614","0.9727891156462585"
"5","100","50","609","0.29705215419501135"
"2","100","50","645","0.8684807256235828"
"1","100","50","558","0.782312925170068"
"4","100","50","615","0.9727891156462585"
"5","100","50","610","0.2925170068027211"
"2","100","50","646","0.8684807256235828"
"1","100","50","559","0.782312925170068"
"4","100","50","616","0.9727891156462585"
"5","100","50","611","0.2925170068027211"
"2","100","50","647","0.8684807256235828"
"4","100","50","617","0.9727891156462585"
"1","100","50","560","0.782312925170068"
"5","100","50","612","0.2925170068027211"
"2","100","50","648","0.8684807256235828"
"4","100","50","618","0.9727891156462585"
"1","100","50","561","0.7868480725623582"
"5","100","50","613","0.2925170068027211"
"2","100","50","649","0.8684807256235828"
"4","100","50","619","0.9727891156462585"
"5","100","50","614","0.29705215419501135"
"1","100","50","562","0.782312925170068"
"2","100","50","650","0.8684807256235828"
"4","100","50","620","0.9727891156462585"
"5","100","50","615","0.2925170068027211"
"1","100","50","563","0.782312925170068"
"2","100","50","651","0.8684807256235828"
"4","100","50","621","0.9727891156462585"
"5","100","50","616","0.2925170068027211"
"2","100","50","652","0.8684807256235828"
"1","100","50","564","0.7868480725623582"
"4","100","50","622","0.9727891156462585"
"5","100","50","617","0.2925170068027211"
"2","100","50","653","0.8684807256235828"
"1","100","50","565","0.7868480725623582"
"4","100","50","623","0.9727891156462585"
"5","100","50","618","0.2925170068027211"
"2","100","50","654","0.8684807256235828"
"1","100","50","566","0.782312925170068"
"4","100","50","624","0.9727891156462585"
"5","100","50","619","0.29705215419501135"
"2","100","50","655","0.8684807256235828"
"4","100","50","625","0.9727891156462585"
"1","100","50","567","0.782312925170068"
"2","100","50","656","0.8684807256235828"
"5","100","50","620","0.29705215419501135"
"4","100","50","626","0.9727891156462585"
"2","100","50","657","0.8684807256235828"
"1","100","50","568","0.7868480725623582"
"5","100","50","621","0.29705215419501135"
"4","100","50","627","0.9727891156462585"
"2","100","50","658","0.8684807256235828"
"5","100","50","622","0.29705215419501135"
"1","100","50","569","0.7868480725623582"
"4","100","50","628","0.9727891156462585"
"2","100","50","659","0.8684807256235828"
"5","100","50","623","0.30158730158730157"
"1","100","50","570","0.7777777777777778"
"4","100","50","629","0.9727891156462585"
"2","100","50","660","0.8684807256235828"
"5","100","50","624","0.30158730158730157"
"1","100","50","571","0.782312925170068"
"2","100","50","661","0.8684807256235828"
"4","100","50","630","0.9727891156462585"
"5","100","50","625","0.30158730158730157"
"1","100","50","572","0.782312925170068"
"2","100","50","662","0.8684807256235828"
"4","100","50","631","0.9727891156462585"
"5","100","50","626","0.29705215419501135"
"1","100","50","573","0.7868480725623582"
"2","100","50","663","0.8684807256235828"
"4","100","50","632","0.9727891156462585"
"5","100","50","627","0.29705215419501135"
"1","100","50","574","0.7913832199546486"
"2","100","50","664","0.8684807256235828"
"4","100","50","633","0.9727891156462585"
"5","100","50","628","0.29705215419501135"
"2","100","50","665","0.8684807256235828"
"1","100","50","575","0.7868480725623582"
"4","100","50","634","0.9727891156462585"
"5","100","50","629","0.29705215419501135"
"2","100","50","666","0.8684807256235828"
"1","100","50","576","0.7913832199546486"
"4","100","50","635","0.9727891156462585"
"5","100","50","630","0.29705215419501135"
"2","100","50","667","0.8684807256235828"
"4","100","50","636","0.9727891156462585"
"1","100","50","577","0.7913832199546486"
"5","100","50","631","0.29705215419501135"
"2","100","50","668","0.8684807256235828"
"4","100","50","637","0.9727891156462585"
"1","100","50","578","0.7868480725623582"
"5","100","50","632","0.2925170068027211"
"2","100","50","669","0.8684807256235828"
"4","100","50","638","0.9727891156462585"
"5","100","50","633","0.29705215419501135"
"1","100","50","579","0.7868480725623582"
"2","100","50","670","0.8684807256235828"
"4","100","50","639","0.9727891156462585"
"5","100","50","634","0.30158730158730157"
"1","100","50","580","0.7868480725623582"
"2","100","50","671","0.8684807256235828"
"4","100","50","640","0.9727891156462585"
"5","100","50","635","0.29705215419501135"
"2","100","50","672","0.8684807256235828"
"1","100","50","581","0.7868480725623582"
"4","100","50","641","0.9727891156462585"
"5","100","50","636","0.2925170068027211"
"2","100","50","673","0.8684807256235828"
"1","100","50","582","0.7868480725623582"
"4","100","50","642","0.9727891156462585"
"5","100","50","637","0.29705215419501135"
"2","100","50","674","0.8684807256235828"
"1","100","50","583","0.7913832199546486"
"4","100","50","643","0.9727891156462585"
"5","100","50","638","0.29705215419501135"
"2","100","50","675","0.8684807256235828"
"1","100","50","584","0.7913832199546486"
"4","100","50","644","0.9727891156462585"
"2","100","50","676","0.8684807256235828"
"5","100","50","639","0.29705215419501135"
"1","100","50","585","0.7868480725623582"
"4","100","50","645","0.9727891156462585"
"2","100","50","677","0.8684807256235828"
"5","100","50","640","0.30158730158730157"
"1","100","50","586","0.782312925170068"
"4","100","50","646","0.9727891156462585"
"2","100","50","678","0.8684807256235828"
"5","100","50","641","0.30158730158730157"
"4","100","50","647","0.9727891156462585"
"1","100","50","587","0.782312925170068"
"2","100","50","679","0.8684807256235828"
"5","100","50","642","0.30158730158730157"
"4","100","50","648","0.9727891156462585"
"1","100","50","588","0.782312925170068"
"2","100","50","680","0.8684807256235828"
"5","100","50","643","0.30158730158730157"
"4","100","50","649","0.9727891156462585"
"1","100","50","589","0.782312925170068"
"2","100","50","681","0.8684807256235828"
"5","100","50","644","0.30158730158730157"
"4","100","50","650","0.9727891156462585"
"2","100","50","682","0.8684807256235828"
"1","100","50","590","0.782312925170068"
"5","100","50","645","0.30158730158730157"
"4","100","50","651","0.9727891156462585"
"2","100","50","683","0.8684807256235828"
"5","100","50","646","0.30158730158730157"
"1","100","50","591","0.7868480725623582"
"4","100","50","652","0.9727891156462585"
"2","100","50","684","0.8684807256235828"
"5","100","50","647","0.30158730158730157"
"1","100","50","592","0.7868480725623582"
"4","100","50","653","0.9727891156462585"
"2","100","50","685","0.8684807256235828"
"5","100","50","648","0.30158730158730157"
"1","100","50","593","0.7868480725623582"
"2","100","50","686","0.8684807256235828"
"4","100","50","654","0.9727891156462585"
"5","100","50","649","0.30158730158730157"
"1","100","50","594","0.7868480725623582"
"2","100","50","687","0.8684807256235828"
"4","100","50","655","0.9727891156462585"
"5","100","50","650","0.30158730158730157"
"1","100","50","595","0.7868480725623582"
"2","100","50","688","0.8684807256235828"
"4","100","50","656","0.9727891156462585"
"5","100","50","651","0.2925170068027211"
"2","100","50","689","0.8684807256235828"
"1","100","50","596","0.7868480725623582"
"4","100","50","657","0.9727891156462585"
"5","100","50","652","0.29705215419501135"
"2","100","50","690","0.8684807256235828"
"1","100","50","597","0.7868480725623582"
"4","100","50","658","0.9727891156462585"
"5","100","50","653","0.2925170068027211"
"2","100","50","691","0.8684807256235828"
"4","100","50","659","0.9727891156462585"
"1","100","50","598","0.7868480725623582"
"5","100","50","654","0.29705215419501135"
"2","100","50","692","0.8684807256235828"
"4","100","50","660","0.9727891156462585"
"1","100","50","599","0.782312925170068"
"5","100","50","655","0.2925170068027211"
"2","100","50","693","0.8684807256235828"
"4","100","50","661","0.9727891156462585"
"5","100","50","656","0.28798185941043086"
"1","100","50","600","0.7868480725623582"
"2","100","50","694","0.8684807256235828"
"4","100","50","662","0.9727891156462585"
"5","100","50","657","0.28798185941043086"
"2","100","50","695","0.8684807256235828"
"1","100","50","601","0.7868480725623582"
"4","100","50","663","0.9727891156462585"
"5","100","50","658","0.2925170068027211"
"2","100","50","696","0.8684807256235828"
"1","100","50","602","0.7913832199546486"
"4","100","50","664","0.9727891156462585"
"2","100","50","697","0.8684807256235828"
"5","100","50","659","0.29705215419501135"
"1","100","50","603","0.7868480725623582"
"4","100","50","665","0.9727891156462585"
"2","100","50","698","0.8684807256235828"
"5","100","50","660","0.2925170068027211"
"1","100","50","604","0.7868480725623582"
"4","100","50","666","0.9727891156462585"
"2","100","50","699","0.8684807256235828"
"5","100","50","661","0.2925170068027211"
"4","100","50","667","0.9727891156462585"
"1","100","50","605","0.782312925170068"
"2","100","50","700","0.8684807256235828"
"5","100","50","662","0.2925170068027211"
"4","100","50","668","0.9727891156462585"
"1","100","50","606","0.782312925170068"
"2","100","50","701","0.8684807256235828"
"5","100","50","663","0.2925170068027211"
"4","100","50","669","0.9727891156462585"
"2","100","50","702","0.8684807256235828"
"1","100","50","607","0.7777777777777778"
"5","100","50","664","0.28798185941043086"
"4","100","50","670","0.9727891156462585"
"2","100","50","703","0.8684807256235828"
"1","100","50","608","0.7777777777777778"
"5","100","50","665","0.28798185941043086"
"4","100","50","671","0.9727891156462585"
"2","100","50","704","0.8684807256235828"
"5","100","50","666","0.2925170068027211"
"1","100","50","609","0.7777777777777778"
"2","100","50","705","0.8684807256235828"
"4","100","50","672","0.9727891156462585"
"5","100","50","667","0.29705215419501135"
"1","100","50","610","0.782312925170068"
"2","100","50","706","0.8684807256235828"
"4","100","50","673","0.9727891156462585"
"5","100","50","668","0.2925170068027211"
"1","100","50","611","0.7777777777777778"
"2","100","50","707","0.8684807256235828"
"4","100","50","674","0.9727891156462585"
"5","100","50","669","0.2925170068027211"
"1","100","50","612","0.7777777777777778"
"2","100","50","708","0.8684807256235828"
"4","100","50","675","0.9727891156462585"
"5","100","50","670","0.29705215419501135"
"1","100","50","613","0.782312925170068"
"2","100","50","709","0.8684807256235828"
"4","100","50","676","0.9727891156462585"
"5","100","50","671","0.29705215419501135"
"1","100","50","614","0.7868480725623582"
"2","100","50","710","0.8684807256235828"
"4","100","50","677","0.9727891156462585"
"5","100","50","672","0.2925170068027211"
"2","100","50","711","0.8684807256235828"
"4","100","50","678","0.9727891156462585"
"1","100","50","615","0.782312925170068"
"5","100","50","673","0.29705215419501135"
"2","100","50","712","0.8684807256235828"
"4","100","50","679","0.9727891156462585"
"1","100","50","616","0.7777777777777778"
"5","100","50","674","0.29705215419501135"
"2","100","50","713","0.8684807256235828"
"4","100","50","680","0.9727891156462585"
"1","100","50","617","0.7777777777777778"
"5","100","50","675","0.29705215419501135"
"2","100","50","714","0.8684807256235828"
"4","100","50","681","0.9727891156462585"
"1","100","50","618","0.782312925170068"
"5","100","50","676","0.29705215419501135"
"2","100","50","715","0.8684807256235828"
"4","100","50","682","0.9727891156462585"
"5","100","50","677","0.2925170068027211"
"1","100","50","619","0.782312925170068"
"2","100","50","716","0.8684807256235828"
"4","100","50","683","0.9727891156462585"
"5","100","50","678","0.29705215419501135"
"1","100","50","620","0.782312925170068"
"2","100","50","717","0.8684807256235828"
"4","100","50","684","0.9727891156462585"
"5","100","50","679","0.28798185941043086"
"2","100","50","718","0.8684807256235828"
"1","100","50","621","0.782312925170068"
"4","100","50","685","0.9727891156462585"
"5","100","50","680","0.2925170068027211"
"2","100","50","719","0.8684807256235828"
"1","100","50","622","0.782312925170068"
"4","100","50","686","0.9727891156462585"
"5","100","50","681","0.30158730158730157"
"2","100","50","720","0.8684807256235828"
"4","100","50","687","0.9727891156462585"
"1","100","50","623","0.7777777777777778"
"2","100","50","721","0.8684807256235828"
"5","100","50","682","0.30612244897959184"
"4","100","50","688","0.9727891156462585"
"1","100","50","624","0.782312925170068"
"2","100","50","722","0.8684807256235828"
"5","100","50","683","0.31065759637188206"
"4","100","50","689","0.9727891156462585"
"1","100","50","625","0.782312925170068"
"2","100","50","723","0.8684807256235828"
"5","100","50","684","0.31065759637188206"
"4","100","50","690","0.9727891156462585"
"1","100","50","626","0.782312925170068"
"2","100","50","724","0.8684807256235828"
"5","100","50","685","0.31065759637188206"
"4","100","50","691","0.9727891156462585"
"5","100","50","686","0.31065759637188206"
"1","100","50","627","0.782312925170068"
"2","100","50","725","0.8684807256235828"
"4","100","50","692","0.9727891156462585"
"5","100","50","687","0.31065759637188206"
"2","100","50","726","0.8684807256235828"
"1","100","50","628","0.7868480725623582"
"4","100","50","693","0.9727891156462585"
"5","100","50","688","0.3333333333333333"
"2","100","50","727","0.8684807256235828"
"4","100","50","694","0.9727891156462585"
"1","100","50","629","0.7868480725623582"
"5","100","50","689","0.3378684807256236"
"2","100","50","728","0.8684807256235828"
