"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"
33.6937506235832	93.1776784039836	37.0789024634067	39.7415826516172	38.4831565401994	38.5740755429016	40.9441336541145	39.1411949466819	39.3166908791749	38.9043814104509	37.3102226938073	39.9783808763306
32.6867001014336	92.9127905100802	37.8053257277178	39.7783737324095	38.2272787810772	38.8428543756699	40.289347346914	38.9560348509371	40.0026929962327	38.1736459823677	37.3863354629573	40.4143630371747
32.6034302314475	92.9104114370563	37.2177715272496	39.867103987033	38.6721315618452	39.2286789854016	40.9404228214055	39.2560184569973	40.130642757827	37.8448457130325	37.1373547440948	40.8221768357151
33.3416715393928	93.0393450976802	37.2681958442408	39.6922554565372	39.5931404162456	39.7671927047829	40.1896261154218	38.3180458769546	39.9419631373796	38.0101905858267	36.3300827171005	40.4995304837235
33.12418990458	92.8670223400569	38.0958611811007	39.424368253479	39.2743119433045	39.4091381960637	40.305802923209	37.5254840631959	40.2632405249313	38.7280018272956	35.466920631406	40.9589800884699
33.6950579530312	92.9915013545343	37.749803606844	39.0622671420449	39.3463942209013	39.4546944642197	39.8403891501511	37.1966196323475	40.548774003022	38.6851430585393	35.7434765035238	41.2547579659362
33.4050273698055	93.0775675765991	37.5587919666657	38.2987014713458	39.7793076062931	40.1181702943434	40.5211455817166	37.881344877856	39.6754143975401	39.2997449791914	36.2550566010907	41.5212195032379
33.4752186482797	93.544982318889	37.3913155617448	39.0887064640588	39.4290876165875	39.4981620341725	40.4905838160855	37.6378993909667	39.6642129673215	38.8743243903627	37.1433818065613	42.0045879260862
34.0081415111795	93.130580416147	37.1131901832613	39.6044928992031	39.2974706741716	39.3340052248917	40.1884558793109	38.693595178842	41.2601701102698	38.4424720425626	36.8896161661445	41.5804783704061
33.5139452300851	93.2351982003857	38.0180684764578	39.7103952240099	40.3273425598282	39.8295583850919	40.1099971059854	38.3406156782418	41.2288187410349	38.9982559642162	36.9847829863647	41.9459794298338
32.9727726966603	94.5301124332724	38.0363087190335	39.4918311949615	40.1300082234007	39.8413863101088	40.0715217804952	39.1995785364878	40.2940681842163	38.6932037153975	36.8047220372216	41.364085696526
33.7608904765467	93.3079365753123	37.1591444433498	40.2285226245151	39.1112003250279	39.9008772500281	39.9200560170848	39.0545545344	40.9671329017746	38.9320136671259	36.1151855819693	41.3049468600054
33.4275353592698	93.5268191169029	36.9171081413881	39.827465057778	39.9696756727234	39.0351571926537	40.9186435342717	38.9502459719502	40.3210192414251	39.0626910445016	36.1863548484243	40.8222345819609
33.9193053753749	93.7104528686832	36.6897915520451	39.4450554215619	39.9349344354537	39.8067459337502	40.5284935962997	38.5120018118379	40.8722634578195	38.9252994789741	36.0132958102761	40.5517740262937
33.67996269721	93.0619454263763	37.6191639157288	39.6340827171292	39.4883290138189	40.034920754115	40.6454400106041	38.7976533749581	40.7916816961898	38.588807215755	36.218399957607	41.0405954710401
33.4303085355062	93.6875633576254	37.6988664074191	39.125663176409	38.4813229137034	39.8007385903525	40.6359058587043	39.2104720527553	40.7981783894472	39.3658526028327	36.1420266349853	41.0765716930625
32.8550533103054	93.141976606691	37.434658319129	39.6030005219865	38.4438239730675	39.7699087132739	40.3938785179514	38.9247606414795	41.2101516815405	39.4432303252587	36.8425730646559	41.029266436078
33.5476692138532	93.3002427191239	37.6167523370423	39.7158368481724	39.0829098278465	40.2721037482928	39.9539163036605	38.7309798836782	40.6731202464259	39.101278289954	36.7759098109646	41.035644944625
32.7376218753157	94.4722524748088	38.4645919887968	39.6223053036842	39.0263674604151	39.2469285178329	40.3638864813656	39.5579800459215	40.2355210503887	38.284427804196	36.2394027391066	40.3649871324442
33.3988442450898	93.9106407404609	38.1389609803483	39.7829553214953	39.3950229795411	38.7158608446442	40.7063458529259	38.5742503108876	40.196783620972	37.7441069807831	36.4614572438685	39.5779433603361
32.9260113490814	93.0544248387702	38.10840571173	38.8911462850408	39.2439272478612	39.1848319425685	40.927329087939	38.7094111748638	40.2336329284147	37.6851568570803	35.4892640362238	39.158252778531
32.0162376285017	92.6683741979638	38.8897232833956	38.6657793508942	39.5285017244279	39.5753917971974	40.0014460557363	38.5344838570241	39.4007845464354	37.699503860281	36.0724127985346	40.9277401215958
33.0793048373717	92.3665451336797	38.2865596701424	38.6053896266195	39.3891390157573	38.5328206051682	39.7334859602611	38.690653191346	40.1442375453666	38.3552839612255	36.1507096292372	41.1239659782222
32.7441654683957	92.5418689292732	38.0131483377687	39.377502593887	38.6963107760736	38.2836752762965	39.427695609225	39.6693571970867	40.4802986232502	39.2562222364105	36.4296641176347	40.642556295484
33.9954062971455	93.1859914422405	38.1345531113204	40.0134873525247	38.4945563533755	39.4295847375903	38.9565069020102	39.0339886532618	39.9354008206787	39.1964147632941	36.2713875793275	40.8313664553049
33.4724049645532	93.3391167878094	38.6749914738764	40.5946359052471	39.6131342246896	40.7565616460558	38.5978776905871	38.5959556247121	39.890171700267	38.594968687348	36.9361664473096	41.3176825235674
33.8306312894049	94.1976116540399	37.9819302750242	39.6701601713667	39.4982371901915	40.053717088479	38.6077107043935	38.3965595140354	39.6286604296416	38.7175038720943	37.3058976928262	42.2987737977504
33.1617395142312	93.9863808121678	37.5034899470475	39.5848834808192	38.7458202578729	39.3699011635477	39.3213693444607	38.6013463745327	40.2537389646795	38.7204956066023	37.1081161342827	41.9126207795742
33.6160497593131	93.5522021135447	37.9278687942496	38.5285900081498	38.7134469867451	39.0617444001783	39.36891007177	38.5245296990196	41.0355232810776	38.3768431446005	36.4238665676287	41.1395511859727
34.3477517810829	92.8819830644957	37.2457855368194	39.1291440073515	39.4924899941433	39.214484798619	39.1036210257231	39.0889952272806	40.3833112645267	38.6190124089356	37.1507598676405	41.8575357526475
33.7054593525386	94.1379508796896	37.9054036514604	40.2324003153045	39.4128203193651	38.8887469152674	39.3903418058654	39.5378606611244	40.3549326998506	38.7550473774524	37.0537610683632	41.0797225041366
32.7282859617103	94.2404650947104	37.5850181319555	39.560583974532	40.0852894269756	39.1787390551823	39.7726764863385	39.6184426057411	40.2221998425503	38.4835911137595	36.8111493369658	40.6286693302572
34.3449060470402	92.8355465212169	37.6173875879048	39.627014400292	39.841375278681	40.2682403138329	40.3400011501236	39.1302426101667	41.560156867445	37.8323017455284	36.4432661662397	40.9997053232704
34.3989628836495	94.2479511674959	38.4108169604809	39.8025666752963	38.9728489110171	39.1801897664105	39.9296684617684	38.9407681060267	41.8340261529138	38.2008095442558	37.0900783351596	41.467012832629
34.1765396751073	93.9818918612725	38.4955168483994	39.3456570316979	39.4745208743251	39.3412830868674	39.9126733396257	38.8635709494541	41.7228146835332	38.7398403388842	36.700454831028	41.313085391674
34.1553872540525	94.4125734909944	38.3286731733298	39.5010136763239	39.040308498644	39.7351827284151	39.9372986167231	39.1912668413918	41.4819832648593	38.4329567648073	35.8485392104529	41.0942705030133
35.0912221011621	94.0205472976735	38.7239411254076	39.4082765919279	39.1178967497039	39.0908665894776	41.1575675230186	39.2277506752888	40.9371316990075	38.8896571961066	37.0777180589837	41.1154659524404
33.8620257990727	94.499890937153	37.4451584758947	39.8338857580526	39.9064904473808	39.2590014581488	41.5368128200889	39.247225474605	40.6115941415333	39.4640819917898	36.6158769187387	41.2445193479723
33.5695573729971	93.8282344436089	37.518890925564	39.429192843617	39.5575007487336	38.9422452036223	41.6195387357314	40.3689828180294	41.5529570220568	38.9215214078565	35.8960081112215	41.6013120151107
33.2569608286389	93.8285124048274	37.5461435447161	39.1767130650558	39.5110369814784	38.9722057931867	40.7346129511802	40.3516226234594	42.189821761168	39.0731880026195	34.7852782696201	41.9758039240464
33.4777816823785	93.890009901625	36.8936823040918	39.0861570475212	38.9955747315843	40.1561918133071	40.1421250678245	39.4839996576889	41.7346014137486	38.316905985222	35.6733026913602	41.4686988907587
34.7586947142887	94.8088614593785	37.1811560373369	39.2442417874441	39.3955905953386	39.4671388863277	39.9122993964314	40.0063220788259	41.0419428505973	38.8469847570131	35.1347489181899	41.2877871681205
34.2396389004681	93.3157165685793	37.5553399446899	39.1640423322201	39.9101236864683	38.8119856170115	38.9490894164988	39.6435254864255	41.564498756192	38.7673115412028	36.002727189346	41.4903673280043
33.7009721214889	93.3798451366744	37.9582375591106	39.8288910932526	39.3500182303231	39.5365857480155	38.9095687952339	39.1026120069737	41.2488825064456	38.6412558706241	36.1850551282921	42.0186984869803
33.2167939683272	93.9819959729458	37.6693359335055	40.4885210835668	38.3725861609245	39.0128632841553	38.6634058563718	39.3078292085137	41.9963975213869	38.5534332937606	36.9914141845612	42.4611031919093
32.8439400729049	93.9054692563632	37.7265424860765	39.587632699477	39.4655983988995	38.7053949886251	38.9598531305069	39.053496614287	41.1114348612026	39.4155271305136	36.9125172822686	41.586708150993
34.1550741113845	92.8215870018679	37.3855584999952	39.3111467800142	38.9268560372644	37.4797896328721	39.9787451159096	38.8245212885472	39.6433729581803	38.9063617277132	36.5265964588858	40.5891148871934
33.480436314528	93.6208555481246	36.8991880562971	39.9609373415055	38.1746890872438	37.924320700269	39.6554207613525	38.2978792368354	40.3226322692287	38.5508703092152	36.3355133095226	40.7592743546466
33.8422677570613	92.648925102042	36.8363778756956	38.6078490758176	38.3775967736377	38.4009572349402	39.2280603358208	39.3264814840948	40.3007786119839	38.9595291237565	36.7066682527287	40.670372500809
32.9710135192556	93.1299147971359	36.5625513253941	40.0838038719365	40.0721801479491	39.0417775345097	39.8854219125851	38.9146069646465	39.6723926187492	39.1028941876827	37.0940109913915	41.1039286823796
32.9500627544669	93.1283339811439	37.3090338976821	39.4720177014757	39.0211846269203	37.8571485657023	40.1924472169389	38.3540283080885	40.1222969292955	40.1093024521673	36.3017460746645	41.232838073822
32.0869377489594	93.0935799360291	37.3134411648127	39.7225012554268	38.4998523900787	38.3138795623923	39.7731123788826	39.5899639669015	41.012978276161	40.1675315794529	35.8096038747892	40.8340056443443
32.342798304371	92.3340284864746	37.1796250697907	40.3047935129802	38.7924188953764	39.3793285960729	40.2233098220897	39.1508567296483	41.2976463884397	39.6073219967758	36.0213920591109	40.6379414969462
33.2434180045945	93.620807229404	37.2452508089732	40.0412641327749	38.7152544442132	38.2590189169269	40.024986966789	38.3882558661392	41.129043058561	39.5313939525924	36.3385286895739	40.8962328057219
32.4713256224565	93.2428947338407	37.7588220122216	39.3351658550783	39.5036734333494	38.9697041502576	39.540688444317	38.2531160211443	40.2498363347081	38.5849317343259	37.1396116092553	40.6096649297475
33.0958039971064	93.2371728290117	36.9109811143275	39.9432120464554	38.808183669431	39.3303235949465	39.5604313581335	38.3309730212738	39.8716905993637	38.1223521197055	36.6604275618801	41.13822329622
33.5258489289264	93.3544266842035	36.9506176117919	40.10376818014	38.6060243257743	38.8839809106987	39.795186197164	38.8278800694155	39.1279409840979	38.4872768804846	35.767597448778	40.9855188118583
32.4854140400138	92.852592736974	38.0533886608694	39.9423007622557	38.126682698633	38.6088418020809	39.5162039900582	38.8719353723408	39.886903345567	38.5025726949062	35.7784341601943	40.3667190277497
34.04156434189	92.7251249588256	38.3711252799693	39.8077222300497	37.1538047126302	38.8841352779603	39.1415334421075	37.8470815669593	40.0946310691941	38.3224223326874	35.5728655404504	41.2428353999279
34.3959152463148	92.7884747929266	37.4052789012573	39.0685831712785	38.0136064683092	38.9552289667629	39.4368053854004	38.2871814480322	41.4639092291107	38.9605445034257	36.2353274721706	40.6274934031659
34.4390666484331	93.7966179693055	37.6403807991288	39.2784386505988	37.8222257184639	38.9540358548592	38.9656287465531	39.2666345552797	41.2889013754873	39.7469499841402	36.4707619712455	41.0434885958297
33.6513038012429	93.439896090595	38.2067507234978	40.7463142752609	38.5943585070463	38.6647346907697	38.6346482655359	39.8538335730169	39.9367828623365	37.9741179997026	37.3546519083112	41.0716801772585
33.8695907457051	94.0203959883572	38.2469818142895	41.2392572521793	38.6615905784939	39.0914944490326	39.9217727623219	38.4502432898176	39.7068302072578	38.6514800735765	37.2822248977075	41.5337210781006
